airportcode,airportcodecopy,airport,city,country,lat,long,currencycode,toeuro,fromeuro
SRQ,SRQ,Sarasota Bradenton Intl,Sarasota,United States,27.395444,-82.554389,USD,0.9488,1.0541
VNY,VNY,Van Nuys,Van Nuys,United States,34.209811,-118.489972,USD,0.9488,1.0541
X21,X21,Arthur Dunn Airpark,Titusville,United States,28.622552,-80.83541,USD,0.9488,1.0541
MLI,MLI,Quad City Intl,Moline,United States,41.448528,-90.507539,USD,0.9488,1.0541
PFN,PFN,Panama City Bay Co Intl,Panama City,United States,30.212083,-85.682806,USD,0.9488,1.0541
DWS,DWS,Orlando,Orlando,United States,28.398,-81.57,USD,0.9488,1.0541
BIS,BIS,Bismarck Municipal Airport,Bismarck,United States,46.775842,-100.757931,USD,0.9488,1.0541
TEX,TEX,Telluride,Telluride,United States,37.953759,-107.90848,USD,0.9488,1.0541
RAP,RAP,Rapid City Regional Airport,Rapid City,United States,44.045278,-103.057222,USD,0.9488,1.0541
CLD,CLD,McClellan-Palomar Airport,Carlsbad,United States,33.0742,-117.1648,USD,0.9488,1.0541
FNT,FNT,Bishop International,Flint,United States,42.965424,-83.743629,USD,0.9488,1.0541
RDD,RDD,Redding Muni,Redding,United States,40.509,-122.293389,USD,0.9488,1.0541
EUG,EUG,Mahlon Sweet Fld,Eugene,United States,44.124583,-123.211972,USD,0.9488,1.0541
IDA,IDA,Idaho Falls Rgnl,Idaho Falls,United States,43.514556,-112.07075,USD,0.9488,1.0541
MFR,MFR,Rogue Valley Intl Medford,Medford,United States,42.374228,-122.8735,USD,0.9488,1.0541
RDM,RDM,Roberts Fld,Redmond-Bend,United States,44.254066,-121.149964,USD,0.9488,1.0541
CAK,CAK,Akron Canton Regional Airport,Akron,United States,40.9160833,-81.4421944,USD,0.9488,1.0541
HSV,HSV,Huntsville International Airport-Carl T Jones Field,Huntsville,United States,34.6371944,-86.7750556,USD,0.9488,1.0541
PKB,PKB,Mid-Ohio Valley Regional Airport,PARKERSBURG,United States,39.3451039,-81.4392031,USD,0.9488,1.0541
MGM,MGM,Montgomery Regional Airport ,MONTGOMERY,United States,32.3006389,-86.3939722,USD,0.9488,1.0541
TRI,TRI,Tri-Cities Regional Airport,BRISTOL,United States,36.4752222,-82.4074167,USD,0.9488,1.0541
PAH,PAH,Barkley Regional Airport,PADUCAH,United States,37.0602875,-88.7729583,USD,0.9488,1.0541
FCA,FCA,Glacier Park Intl,Kalispell,United States,48.310472,-114.256,USD,0.9488,1.0541
PGA,PGA,Page Municipal Airport,Page,United States,36.9261,-111.4483,USD,0.9488,1.0541
MBS,MBS,Mbs Intl,Saginaw,United States,43.532913,-84.079647,USD,0.9488,1.0541
BGM,BGM,Greater Binghamton Edwin A Link Fld,Binghamton,United States,42.208689,-75.979839,USD,0.9488,1.0541
BLH,BLH,Blythe Airport,Blythe,United States,33.619167,-114.716889,USD,0.9488,1.0541
PSG,PSG,Petersburg James A. Johnson,Petersburg,United States,56.801667,-132.945278,USD,0.9488,1.0541
SFB,SFB,Orlando Sanford Intl,Sanford,United States,28.777639,-81.237489,USD,0.9488,1.0541
JST,JST,John Murtha Johnstown-Cambria County Airport,Johnstown,United States,40.316111,-78.833889,USD,0.9488,1.0541
MSO,MSO,Missoula Intl,Missoula,United States,46.916306,-114.090556,USD,0.9488,1.0541
GCN,GCN,Grand Canyon National Park Airport,Grand Canyon,United States,35.9523611,-112.1469722,USD,0.9488,1.0541
SGR,SGR,Sugar Land Regional Airport,Sugar Land,United States,29.62225,-95.6565278,USD,0.9488,1.0541
APA,APA,Centennial,Denver,United States,39.570129,-104.849294,USD,0.9488,1.0541
CVN,CVN,Clovis Muni,Clovis,United States,34.425139,-103.079278,USD,0.9488,1.0541
FST,FST,Fort Stockton Pecos Co,Fort Stockton,United States,30.915667,-102.916139,USD,0.9488,1.0541
LVS,LVS,Las Vegas Muni,Las Vegas,United States,35.654222,-105.142389,USD,0.9488,1.0541
IWS,IWS,West Houston,Houston,United States,29.818194,-95.672611,USD,0.9488,1.0541
LHX,LHX,La Junta Muni,La Junta,United States,38.049719,-103.509431,USD,0.9488,1.0541
LRU,LRU,Las Cruces Intl,Las Cruces,United States,32.289417,-106.921972,USD,0.9488,1.0541
BKD,BKD,Stephens Co,Breckenridge,United States,32.719047,-98.891,USD,0.9488,1.0541
TPL,TPL,Draughon Miller Central Texas Rgnl,Temple,United States,31.1525,-97.407778,USD,0.9488,1.0541
OZA,OZA,Ozona Muni,Ozona,United States,30.735281,-101.202972,USD,0.9488,1.0541
WKL,WKL,Waikoloa Heliport,Waikoloa Village,United States,19.9136,-155.864,USD,0.9488,1.0541
EGE,EGE,Eagle Co Rgnl,Vail,United States,39.642556,-106.917694,USD,0.9488,1.0541
CGF,CGF,Cuyahoga County,Richmond Heights,United States,41.565124,-81.4863555,USD,0.9488,1.0541
MFD,MFD,Mansfield Lahm Regional,Mansfield,United States,40.8214167,-82.5166389,USD,0.9488,1.0541
CSG,CSG,Columbus Metropolitan Airport,Columbus,United States,32.5163333,-84.9388611,USD,0.9488,1.0541
LAW,LAW,Lawton-Fort Sill Regional Airport,Lawton,United States,34.5677144,-98.4166367,USD,0.9488,1.0541
FNL,FNL,Fort Collins Loveland Muni,Fort Collins,United States,40.451828,-105.011336,USD,0.9488,1.0541
FLG,FLG,Flagstaff Pulliam Airport,Flagstaff,United States,35.140318,-111.6692392,USD,0.9488,1.0541
TVL,TVL,Lake Tahoe Airport,South Lake Tahoe,United States,38.893889,-119.995278,USD,0.9488,1.0541
TWF,TWF,Magic Valley Regional Airport,Twin Falls,United States,42.481803,-114.487733,USD,0.9488,1.0541
MVY,MVY,Martha\\'s Vineyard,Vineyard Haven MA,United States,41.391667,-70.615278,USD,0.9488,1.0541
UUU,UUU,Newport State,Newport RI,United States,41.533056,-71.282222,USD,0.9488,1.0541
VSF,VSF,Hartness State,Springfield VT,United States,43.343333,-72.517222,USD,0.9488,1.0541
CON,CON,Concord Municipal,Concord NH,United States,43.20267,-71.50233,USD,0.9488,1.0541
SFM,SFM,Sanford Regional,Sanford ME,United States,43.39383,-70.708,USD,0.9488,1.0541
GON,GON,Groton New London,Groton CT,United States,41.330056,-72.045139,USD,0.9488,1.0541
STC,STC,Saint Cloud Regional Airport,Saint Cloud,United States,45.546556,-94.059889,USD,0.9488,1.0541
GTR,GTR,Golden Triangle Regional Airport,Columbus Mississippi,United States,33.450333,-88.591361,USD,0.9488,1.0541
HQM,HQM,Bowerman Field,Hoquiam,United States,46.9711944,-123.9365556,USD,0.9488,1.0541
ERI,ERI,Erie Intl Tom Ridge Fld,Erie,United States,42.082022,-80.176217,USD,0.9488,1.0541
HYA,HYA,Barnstable Muni Boardman Polando Fld,Barnstable,United States,41.669336,-70.280356,USD,0.9488,1.0541
SDX,SDX,Sedona,Sedona,United States,34.848628,-111.788472,USD,0.9488,1.0541
MGW,MGW,Morgantown Muni Walter L Bill Hart Fld,Morgantown,United States,39.642908,-79.916314,USD,0.9488,1.0541
CRW,CRW,Yeager,Charleston,United States,38.373147,-81.593189,USD,0.9488,1.0541
AVP,AVP,Wilkes Barre Scranton Intl,Scranton,United States,41.338478,-75.723403,USD,0.9488,1.0541
BJI,BJI,Bemidji Regional Airport,Bemidji,United States,47.510722,-94.934722,USD,0.9488,1.0541
FAR,FAR,Hector International Airport,Fargo,United States,46.92065,-96.8157639,USD,0.9488,1.0541
MKC,MKC,Downtown,Kansas City,United States,39.1275,-94.598889,USD,0.9488,1.0541
AZA,AZA,Phoenix-Mesa Gateway,Mesa,United States,33.307833,-111.655,USD,0.9488,1.0541
GCC,GCC,Gillette-Campbell County Airport,Gillette,United States,44.3489167,-105.5393611,USD,0.9488,1.0541
NZJ,NZJ,El Toro,Santa Ana,United States,33.676132,-117.731164,USD,0.9488,1.0541
ECA,ECA,Iosco County,East Tawas,United States,44.311,-83.422,USD,0.9488,1.0541
SCE,SCE,University Park Airport,State College Pennsylvania,United States,40.849278,-77.848694,USD,0.9488,1.0541
MEI,MEI,Key Field,Meridian,United States,32.332624,-88.751868,USD,0.9488,1.0541
SPI,SPI,Abraham Lincoln Capital,Springfield,United States,39.8441,-89.677889,USD,0.9488,1.0541
CEZ,CEZ,Cortez Muni,Cortez,United States,37.303,-108.628056,USD,0.9488,1.0541
HDN,HDN,Yampa Valley,Hayden,United States,40.481181,-107.21766,USD,0.9488,1.0541
GUP,GUP,Gallup Muni,Gallup,United States,35.511058,-108.789308,USD,0.9488,1.0541
LBL,LBL,Liberal Muni,Liberal,United States,37.044222,-100.95986,USD,0.9488,1.0541
LAA,LAA,Lamar Muni,Lamar,United States,38.069694,-102.6885,USD,0.9488,1.0541
GLD,GLD,Renner Fld,Goodland,United States,39.370621,-101.698992,USD,0.9488,1.0541
COD,COD,Yellowstone Rgnl,Cody,United States,44.520194,-109.023806,USD,0.9488,1.0541
SGF,SGF,Springfield Branson Natl,Springfield,United States,37.245667,-93.388639,USD,0.9488,1.0541
JLN,JLN,Joplin Rgnl,Joplin,United States,37.151814,-94.498269,USD,0.9488,1.0541
ABE,ABE,Lehigh Valley Intl,Allentown,United States,40.652083,-75.440806,USD,0.9488,1.0541
XNA,XNA,NW Arkansas Regional,Bentonville,United States,36.2818694,-94.3068111,USD,0.9488,1.0541
SBN,SBN,South Bend Rgnl,South Bend,United States,41.708661,-86.31725,USD,0.9488,1.0541
ZWU,ZWU,Washington Union Station,Washington,United States,38.89746,-77.00643,USD,0.9488,1.0541
SMD,SMD,Smith Fld,Fort Wayne IN,United States,41.143353,-85.152778,USD,0.9488,1.0541
ACV,ACV,Arcata,Arcata CA,United States,40.978111,-124.108611,USD,0.9488,1.0541
ATT,ATT,Camp Mabry Austin City,Austin TX,United States,30.31666,-97.7666,USD,0.9488,1.0541
OAJ,OAJ,Albert J Ellis,Jacksonville NC,United States,34.829164,-77.612139,USD,0.9488,1.0541
TCL,TCL,Tuscaloosa Rgnl,Tuscaloosa AL,United States,33.220627,-87.611403,USD,0.9488,1.0541
DBQ,DBQ,Dubuque Rgnl,Dubuque IA,United States,42.402,-90.709472,USD,0.9488,1.0541
LUP,LUP,Kalaupapa Airport,Molokai,United States,21.211,-156.974,USD,0.9488,1.0541
WRG,WRG,Wrangell Airport,Wrangell,United States,56.4843,-132.37,USD,0.9488,1.0541
VAK,VAK,Chevak Airport,Chevak,United States,61.5338,-165.584,USD,0.9488,1.0541
ANI,ANI,Aniak Airport,Aniak,United States,61.5816,-159.543,USD,0.9488,1.0541
MOU,MOU,Mountain Village Airport,Mountain Village,United States,62.0954,-163.682,USD,0.9488,1.0541
MCG,MCG,McGrath Airport,Mcgrath,United States,62.9529,-155.606,USD,0.9488,1.0541
KLG,KLG,Kalskag Airport,Kalskag,United States,61.5363,-160.341,USD,0.9488,1.0541
HNS,HNS,Haines Airport,Haines,United States,59.2438,-135.524,USD,0.9488,1.0541
HCR,HCR,Holy Cross Airport,Holy Cross,United States,62.1883,-159.775,USD,0.9488,1.0541
SGY,SGY,Skagway Airport,Skagway,United States,59.4601,-135.316,USD,0.9488,1.0541
GST,GST,Gustavus Airport,Gustavus,United States,58.4253,-135.707,USD,0.9488,1.0541
ADK,ADK,Adak Airport,Adak Island,United States,51.878,-176.646,USD,0.9488,1.0541
YKM,YKM,Yakima Air Terminal McAllister Field,Yakima,United States,46.5682,-120.544,USD,0.9488,1.0541
WRL,WRL,Worland Municipal Airport,Worland,United States,43.9657,-107.951,USD,0.9488,1.0541
VLD,VLD,Valdosta Regional Airport,Valdosta,United States,30.7825,-83.2767,USD,0.9488,1.0541
VCT,VCT,Victoria Regional Airport,Victoria,United States,28.8526,-96.9185,USD,0.9488,1.0541
UIN,UIN,Quincy Regional Baldwin Field,Quincy,United States,39.9427,-91.1946,USD,0.9488,1.0541
TUP,TUP,Tupelo Regional Airport,Tupelo,United States,34.2681,-88.7699,USD,0.9488,1.0541
SMX,SMX,Santa Maria Pub Cpt G Allan Hancock Airport,Santa Maria,United States,34.8989,-120.457,USD,0.9488,1.0541
SLN,SLN,Salina Municipal Airport,Salina,United States,38.791,-97.6522,USD,0.9488,1.0541
SLK,SLK,Adirondack Regional Airport,Saranac Lake,United States,44.3853,-74.2062,USD,0.9488,1.0541
SHR,SHR,Sheridan County Airport,Sheridan,United States,44.7692,-106.98,USD,0.9488,1.0541
SBP,SBP,San Luis County Regional Airport,San Luis Obispo,United States,35.2368,-120.642,USD,0.9488,1.0541
RUT,RUT,Rutland State Airport,Rutland,United States,43.5294,-72.9496,USD,0.9488,1.0541
RKS,RKS,Rock Springs Sweetwater County Airport,Rock Springs,United States,41.5942,-109.065,USD,0.9488,1.0541
RHI,RHI,Rhinelander Oneida County Airport,Rhinelander,United States,45.6312,-89.4675,USD,0.9488,1.0541
RDG,RDG,Reading Regional Carl A Spaatz Field,Reading,United States,40.3785,-75.9652,USD,0.9488,1.0541
PSM,PSM,Pease International Tradeport,Portsmouth,United States,43.0779,-70.8233,USD,0.9488,1.0541
PLN,PLN,Pellston Regional Airport of Emmet County Airport,Pellston,United States,45.5709,-84.7967,USD,0.9488,1.0541
PIR,PIR,Pierre Regional Airport,Pierre,United States,44.3827,-100.286,USD,0.9488,1.0541
PIH,PIH,Pocatello Regional Airport,Pocatello,United States,42.9098,-112.596,USD,0.9488,1.0541
PIB,PIB,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,31.4671,-89.3371,USD,0.9488,1.0541
OWB,OWB,Owensboro Daviess County Airport,Owensboro,United States,37.7401,-87.1668,USD,0.9488,1.0541
OTH,OTH,Southwest Oregon Regional Airport,North Bend,United States,43.4171,-124.246,USD,0.9488,1.0541
MSL,MSL,Northwest Alabama Regional Airport,Muscle Shoals,United States,34.7453,-87.6102,USD,0.9488,1.0541
MLS,MLS,Frank Wiley Field,Miles City,United States,46.428,-105.886,USD,0.9488,1.0541
MKG,MKG,Muskegon County Airport,Muskegon,United States,43.1695,-86.2382,USD,0.9488,1.0541
LYH,LYH,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,37.3267,-79.2004,USD,0.9488,1.0541
LWT,LWT,Lewistown Municipal Airport,Lewistown,United States,47.0493,-109.467,USD,0.9488,1.0541
LNS,LNS,Lancaster Airport,Lancaster,United States,40.1217,-76.2961,USD,0.9488,1.0541
LMT,LMT,Klamath Falls Airport,Klamath Falls,United States,42.1561,-121.733,USD,0.9488,1.0541
LEB,LEB,Lebanon Municipal Airport,Lebanon,United States,43.6261,-72.3042,USD,0.9488,1.0541
LBF,LBF,North Platte Regional Airport Lee Bird Field,North Platte,United States,41.1262,-100.684,USD,0.9488,1.0541
LBE,LBE,Arnold Palmer Regional Airport,Latrobe,United States,40.2759,-79.4048,USD,0.9488,1.0541
LAR,LAR,Laramie Regional Airport,Laramie,United States,41.3121,-105.675,USD,0.9488,1.0541
JMS,JMS,Jamestown Regional Airport,Jamestown,United States,46.9297,-98.6782,USD,0.9488,1.0541
IRK,IRK,Kirksville Regional Airport,Kirksville,United States,40.0935,-92.5449,USD,0.9488,1.0541
HTS,HTS,Tri State Milton J Ferguson Field,Huntington,United States,38.3667,-82.558,USD,0.9488,1.0541
HOT,HOT,Memorial Field,Hot Springs,United States,34.478,-93.0962,USD,0.9488,1.0541
GRI,GRI,Central Nebraska Regional Airport,Grand Island,United States,40.9675,-98.3096,USD,0.9488,1.0541
GGW,GGW,Wokal Field Glasgow International Airport,Glasgow,United States,48.2125,-106.615,USD,0.9488,1.0541
FAY,FAY,Fayetteville Regional Grannis Field,Fayetteville,United States,34.9912,-78.8803,USD,0.9488,1.0541
EWB,EWB,New Bedford Regional Airport,New Bedford,United States,41.6761,-70.9569,USD,0.9488,1.0541
EKO,EKO,Elko Regional Airport,Elko,United States,40.8249,-115.792,USD,0.9488,1.0541
EAU,EAU,Chippewa Valley Regional Airport,Eau Claire,United States,44.8658,-91.4843,USD,0.9488,1.0541
DUJ,DUJ,DuBois Regional Airport,Du Bois,United States,41.1783,-78.8987,USD,0.9488,1.0541
DDC,DDC,Dodge City Regional Airport,Dodge City,United States,37.7634,-99.9656,USD,0.9488,1.0541
CMX,CMX,Houghton County Memorial Airport,Hancock,United States,47.1684,-88.4891,USD,0.9488,1.0541
CLM,CLM,William R Fairchild International Airport,Port Angeles,United States,48.1202,-123.5,USD,0.9488,1.0541
CKB,CKB,Harrison Marion Regional Airport,Clarksburg,United States,39.2966,-80.2281,USD,0.9488,1.0541
CIU,CIU,Chippewa County International Airport,Sault Ste Marie,United States,46.2508,-84.4724,USD,0.9488,1.0541
CGI,CGI,Cape Girardeau Regional Airport,Cape Girardeau,United States,37.2253,-89.5708,USD,0.9488,1.0541
CEC,CEC,Del Norte County Airport,Crescent City,United States,41.7802,-124.237,USD,0.9488,1.0541
BRL,BRL,Southeast Iowa Regional Airport,Burlington,United States,40.7832,-91.1255,USD,0.9488,1.0541
BQK,BQK,Brunswick Golden Isles Airport,Brunswick,United States,31.2588,-81.4665,USD,0.9488,1.0541
BKW,BKW,Raleigh County Memorial Airport,Beckley,United States,37.7873,-81.1242,USD,0.9488,1.0541
BFF,BFF,Western Nebraska Regional Airport,Scottsbluff,United States,41.874,-103.596,USD,0.9488,1.0541
BFD,BFD,Bradford Regional Airport,Bradford,United States,41.8031,-78.6401,USD,0.9488,1.0541
ATY,ATY,Watertown Regional Airport,Watertown,United States,44.914,-97.1547,USD,0.9488,1.0541
APN,APN,Alpena County Regional Airport,Alpena,United States,45.0781,-83.5603,USD,0.9488,1.0541
ALW,ALW,Walla Walla Regional Airport,Walla Walla,United States,46.0949,-118.288,USD,0.9488,1.0541
ALO,ALO,Waterloo Regional Airport,Waterloo,United States,42.5571,-92.4003,USD,0.9488,1.0541
ALM,ALM,Alamogordo White Sands Regional Airport,Alamogordo,United States,32.8399,-105.991,USD,0.9488,1.0541
AHN,AHN,Athens Ben Epps Airport,Athens,United States,33.9486,-83.3263,USD,0.9488,1.0541
ABY,ABY,Southwest Georgia Regional Airport,Albany,United States,31.5355,-84.1945,USD,0.9488,1.0541
ABR,ABR,Aberdeen Regional Airport,Aberdeen,United States,45.4491,-98.4218,USD,0.9488,1.0541
WKK,WKK,Aleknagik Airport,Aleknagik,United States,59.2826,-158.618,USD,0.9488,1.0541
BKX,BKX,Brookings Regional Airport,Brookings,United States,44.3048,-96.8169,USD,0.9488,1.0541
BLF,BLF,Mercer County Airport,Bluefield,United States,37.2958,-81.2077,USD,0.9488,1.0541
EAR,EAR,Kearney Municipal Airport,Kearney,United States,40.727,-99.0068,USD,0.9488,1.0541
GLH,GLH,Mid Delta Regional Airport,Greenville,United States,33.4829,-90.9856,USD,0.9488,1.0541
IFP,IFP,Laughlin-Bullhead Intl,Bullhead,United States,35.1574,-114.56,USD,0.9488,1.0541
IGM,IGM,Kingman Airport,Kingman,United States,35.2595,-113.938,USD,0.9488,1.0541
PSC,PSC,Tri Cities Airport,Pasco,United States,46.2647,-119.119,USD,0.9488,1.0541
KQA,KQA,Akutan Seaplane Base,Akutan,United States,54.1325,-165.785,USD,0.9488,1.0541
SVC,SVC,Grant County Airport,Silver City,United States,32.6365,-108.156,USD,0.9488,1.0541
LPS,LPS,Lopez Island Airport,Lopez,United States,48.4839,-122.938,USD,0.9488,1.0541
ORH,ORH,Worcester Regional Airport,Worcester,United States,42.2673,-71.8757,USD,0.9488,1.0541
ZVE,ZVE,New Haven Rail Station,New Haven,United States,41.298669,-72.925992,USD,0.9488,1.0541
PWT,PWT,Bremerton National,Bremerton,United States,47.490244,-122.764814,USD,0.9488,1.0541
SPW,SPW,Spencer Muni,Spencer,United States,43.165527,-95.202805,USD,0.9488,1.0541
JEF,JEF,Jefferson City Memorial Airport,Jefferson City,United States,38.5912,-92.1561,USD,0.9488,1.0541
GCW,GCW,Grand Canyon West Airport,Grand Canyon West,United States,35.5925,-113.4859,USD,0.9488,1.0541
BLD,BLD,Boulder City Municipal Airport,Boulder City,United States,35.5651,-114.514,USD,0.9488,1.0541
PVC,PVC,Provincetown Muni,Provincetown,United States,42.071945,-70.22139,USD,0.9488,1.0541
LKE,LKE,Kenmore Air Harbor Seaplane Base,Seattle,United States,47.629,-122.339,USD,0.9488,1.0541
FUL,FUL,Fullerton Municipal Airport,Fullerton,United States,33.521925,-117.584722,USD,0.9488,1.0541
SUN,SUN,Friedman Mem,Hailey,United States,43.504444,-114.296194,USD,0.9488,1.0541
MCW,MCW,Mason City Municipal,Mason City,United States,43.2247,-93.4067,USD,0.9488,1.0541
1OH,1OH,Fortman Airport,St. Marys,United States,40.5553253,-84.3866186,USD,0.9488,1.0541
EAT,EAT,Pangborn Field,Wenatchee,United States,47.398,-120.206,USD,0.9488,1.0541
OSH,OSH,Wittman Regional Airport,Oshkosh,United States,44.024983,-88.551336,USD,0.9488,1.0541
BEH,BEH,Southwest Michigan Regional Airport,Benton Harbor,United States,42.1285833,-86.4285,USD,0.9488,1.0541
UES,UES,Waukesha County Airport,Waukesha,United States,43.0410278,-88.2370556,USD,0.9488,1.0541
10C,10C,Galt Field Airport,Greenwood,United States,42.4028889,-88.3751111,USD,0.9488,1.0541
X01,X01,Everglades Airpark,Everglades,United States,25.8488611,-81.3902778,USD,0.9488,1.0541
TOG,TOG,Togiak Airport,Togiak Village,United States,59.0528,-160.397,USD,0.9488,1.0541
PTH,PTH,Port Heiden Airport,Port Heiden,United States,56.9591,-158.633,USD,0.9488,1.0541
KVC,KVC,King Cove Airport,King Cove,United States,55.1163,-162.266,USD,0.9488,1.0541
KNW,KNW,New Stuyahok Airport,New Stuyahok,United States,59.4499,-157.328,USD,0.9488,1.0541
IGG,IGG,Igiugig Airport,Igiugig,United States,59.324,-155.902,USD,0.9488,1.0541
DRG,DRG,Deering Airport,Deering,United States,66.0696,-162.766,USD,0.9488,1.0541
SDP,SDP,Sand Point Airport,Sand Point,United States,55.315,-160.523,USD,0.9488,1.0541
HGR,HGR,Hagerstown Regional Richard A Henson Field,Hagerstown,United States,39.7079,-77.7295,USD,0.9488,1.0541
KPC,KPC,Port Clarence Coast Guard Station,Port Clarence,United States,65.2537,-166.859,USD,0.9488,1.0541
ARC,ARC,Arctic Village Airport,Arctic Village,United States,68.1147,-145.579,USD,0.9488,1.0541
WTK,WTK,Noatak Airport,Noatak,United States,67.5661,-162.975,USD,0.9488,1.0541
SVA,SVA,Savoonga Airport,Savoonga,United States,63.6864,-170.493,USD,0.9488,1.0541
SHH,SHH,Shishmaref Airport,Shishmaref,United States,66.2496,-166.089,USD,0.9488,1.0541
RBY,RBY,Ruby Airport,Ruby,United States,64.7272,-155.47,USD,0.9488,1.0541
PHO,PHO,Point Hope Airport,Point Hope,United States,68.3488,-166.799,USD,0.9488,1.0541
MYU,MYU,Mekoryuk Airport,Mekoryuk,United States,60.3714,-166.271,USD,0.9488,1.0541
KVL,KVL,Kivalina Airport,Kivalina,United States,67.7362,-164.563,USD,0.9488,1.0541
KSM,KSM,St Marys Airport,St Mary's,United States,62.0605,-163.302,USD,0.9488,1.0541
KAL,KAL,Kaltag Airport,Kaltag,United States,64.3191,-158.741,USD,0.9488,1.0541
HPB,HPB,Hooper Bay Airport,Hooper Bay,United States,61.5239,-166.147,USD,0.9488,1.0541
GAM,GAM,Gambell Airport,Gambell,United States,63.7668,-171.733,USD,0.9488,1.0541
ATK,ATK,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,70.4673,-157.436,USD,0.9488,1.0541
ANV,ANV,Anvik Airport,Anvik,United States,62.6467,-160.191,USD,0.9488,1.0541
AKP,AKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,United States,68.1336,-151.743,USD,0.9488,1.0541
