airportName,city,country,airportCode,lat,long,currency,currencyCode,toEuro,fromEuro
Savusavu Airport,Savusavu,Fiji,SVU,-16.8028,179.341,Fiji Dollar,FJD,0.4613,2.1908
Matei Airport,Matei,Fiji,TVU,-16.6906,-179.877,Fiji Dollar,FJD,0.4613,2.1908
Vanua Balavu Airport,Vanua Balavu,Fiji,VBV,-17.269,-178.976,Fiji Dollar,FJD,0.4613,2.1908
Renaison,Roanne,France,RNE,46.058334,4.001389,Euro,EUR,1,1
St Jacques,Rennes,France,RNS,48.069508,-1.734794,Euro,EUR,1,1
Medis,Royan,France,RYN,45.628056,-0.9725,Euro,EUR,1,1
Saint Barthelemy,Gustavia,France,SBH,17.9023,-62.8324,Euro,EUR,1,1
Armor,St.-brieuc Armor,France,SBK,48.537777,-2.854445,Euro,EUR,1,1
Montoir,St.-nazaire,France,SNR,47.312189,-2.149181,Euro,EUR,1,1
Solenzara,Solenzara,France,SOZ,41.924416,9.406,Euro,EUR,1,1
Entzheim,Strasbourg,France,SXB,48.538319,7.628233,Euro,EUR,1,1
Le Palyvestre,Hyeres,France,TLN,43.0973,6.14603,Euro,EUR,1,1
Blagnac,Toulouse,France,TLS,43.629075,1.363819,Euro,EUR,1,1
Toussus Le Noble,Toussous-le-noble,France,TNF,48.751922,2.106189,Euro,EUR,1,1
Val De Loire,Tours,France,TUF,47.432222,0.727606,Euro,EUR,1,1
Pluguffan,Quimper,France,UIP,47.974981,-4.167786,Euro,EUR,1,1
Vallee De Seine,Rouen,France,URO,49.384172,1.1748,Euro,EUR,1,1
Chabeuil,Valence,France,VAF,44.921594,4.9699,Euro,EUR,1,1
Charmeil,Vichy,France,VHY,46.169689,3.403736,Euro,EUR,1,1
Meucon,Vannes,France,VNE,47.723303,-2.718561,Euro,EUR,1,1
La Teste De Buch,Arcachon,France,XAC,44.59639,-1.110833,Euro,EUR,1,1
Ceyzeriat,Bourg,France,XBK,46.20089,5.292028,Euro,EUR,1,1
Champforgeuil,Chalon,France,XCD,46.826108,4.817633,Euro,EUR,1,1
Vatry,Chalons,France,XCR,48.776072,4.184492,Euro,EUR,1,1
Lille,Lille,France,XDB,50.563333,3.08805,Euro,EUR,1,1
Gare Montparnasse,Paris,France,XGB,48.84,2.318611,Euro,EUR,1,1
Gare de LEst,Paris,France,XHP,48.876944,2.359167,Euro,EUR,1,1
Montbeugny,Moulins,France,XMU,46.534581,3.423725,Euro,EUR,1,1
Gare du Nord,Paris,France,XPG,48.880931,2.355323,Euro,EUR,1,1
Saint-Pierre-des-Corps,Tours,France,XSH,47.385626,0.723347,Euro,EUR,1,1
Tarare,Vilefrance,France,XVF,45.901947,4.634906,Euro,EUR,1,1
Gare de Strasbourg,Strasbourg,France,XWG,48.585068,7.734547,Euro,EUR,1,1
Lyon Part-Dieu Railway,Lyon,France,XYD,46,5,Euro,EUR,1,1
Chuuk Intl,Chuuk,Micronesia,TKK,7.461869,151.843006,US Dollar,USD,0.9488,1.0541
Ulithi,Ulithi,Micronesia,ULI,10.01669979,139.8000031,US Dollar,USD,0.9488,1.0541
Yap Intl,Yap,Micronesia,YAP,9.498911,138.082497,US Dollar,USD,0.9488,1.0541
Tchibanga Airport,Tchibanga,Gabon,TCH,-2.85,11.017,CFA Franc BEAC,XAF,0.001524,655.957
Scatsta Airport,Scatsta,United Kingdom,SCS,60.433,-1.3,British Pound,GBP,1.4029,0.713
Scatsta,Scatsta,United Kingdom,SDZ,60.432778,-1.296111,British Pound,GBP,1.4029,0.713
Southend,Southend,United Kingdom,SEN,51.571389,0.695556,British Pound,GBP,1.4029,0.713
Southampton,Southampton,United Kingdom,SOU,50.950261,-1.356803,British Pound,GBP,1.4029,0.713
Stronsay Airport,Stronsay,United Kingdom,SOY,59.1553,-2.64139,British Pound,GBP,1.4029,0.713
Stranraer Ferry Port,Stranraer,United Kingdom,SR2,54.902,-5.027,British Pound,GBP,1.4029,0.713
Stansted,London,United Kingdom,STN,51.885,0.235,British Pound,GBP,1.4029,0.713
London St Pancras,London,United Kingdom,STP,51.53,-0.125,British Pound,GBP,1.4029,0.713
Swansea,Swansea,United Kingdom,SWS,51.605333,-4.067833,British Pound,GBP,1.4029,0.713
Stornoway,Stornoway,United Kingdom,SYY,58.215556,-6.331111,British Pound,GBP,1.4029,0.713
Tiree,Tiree,United Kingdom,TRE,56.499167,-6.869167,British Pound,GBP,1.4029,0.713
Tresco Heliport,Tresco,United Kingdom,TSO,49.945556,-6.331389,British Pound,GBP,1.4029,0.713
Unst Airport,Unst,United Kingdom,UNT,60.7472,-0.85385,British Pound,GBP,1.4029,0.713
Wick,Wick,United Kingdom,WIC,58.458889,-3.093056,British Pound,GBP,1.4029,0.713
Whittlesford Parkway Rail Station,Whittlesford,United Kingdom,WLF,52.104,0.166,British Pound,GBP,1.4029,0.713
Westray Airport,Westray,United Kingdom,WRY,59.3503,-2.95,British Pound,GBP,1.4029,0.713
Waddington,Waddington,United Kingdom,WTN,53.166167,-0.523811,British Pound,GBP,1.4029,0.713
Peterborough Railway Station,Peterborough,United Kingdom,XVH,52.5748,-0.2502,British Pound,GBP,1.4029,0.713
Stevenage Railway Station,Stevenage,United Kingdom,XVJ,51.902,0.207,British Pound,GBP,1.4029,0.713
Yeovilton,Yeovilton,United Kingdom,YEO,51.009358,-2.638819,British Pound,GBP,1.4029,0.713
Central Station,Glasgow,United Kingdom,ZGG,55.858,-4.258,British Pound,GBP,1.4029,0.713
Edinburgh Waverly Station,Edinburgh,United Kingdom,ZXE,55.952,-3.189,British Pound,GBP,1.4029,0.713
Sukhumi Dranda,Sukhumi,Georgia,SUI,42.87,41.12,Georgian Lari,GEL,0.4356,2.296
Tbilisi,Tbilisi,Georgia,TBS,41.669167,44.954722,Georgian Lari,GEL,0.4356,2.296
Takoradi,Takoradi,Ghana,TKD,4.896056,-1.774756,Ghanaian New Cedi,GHS,0.2618,3.8628
Tamale,Tamale,Ghana,TML,9.557192,-0.863214,Ghanaian New Cedi,GHS,0.2618,3.8628
St-François Airport,St-François,Guadeloupe,SFC,16.2578,-61.2625,Euro,EUR,1,1
Grand Case,St. Martin,Guadeloupe,SFG,18.099914,-63.047197,Euro,EUR,1,1
Malabo,Malabo,Equatorial Guinea,SSG,3.755267,8.708717,CFA Franc BEAC,XAF,0.001524,655.957
Makedonia,Thessaloniki,Greece,SKG,40.519725,22.97095,Euro,EUR,1,1
Skiros,Skiros,Greece,SKU,38.967553,24.487228,Euro,EUR,1,1
Samos,Samos,Greece,SMI,37.689999,26.911667,Euro,EUR,1,1
Nea Anchialos,Nea Anghialos,Greece,VOL,39.219619,22.794339,Euro,EUR,1,1
Dionysios Solomos,Zakynthos,Greece,ZTH,37.750853,20.88425,Euro,EUR,1,1
Sondre Stromfjord,Sondrestrom,Greenland,SFJ,67.016969,-50.689325,Danish Krone,DKK,0.134,7.4614
Thule Air Base,Thule,Greenland,THU,76.531203,-68.703161,Danish Krone,DKK,0.134,7.4614
Narsarsuaq,Narssarssuaq,Greenland,UAK,61.160517,-45.425978,Danish Krone,DKK,0.134,7.4614
Uummannaq Heliport,Uummannaq,Greenland,UMD,70.4047,52.0702,Danish Krone,DKK,0.134,7.4614
Saul Airport,Saul,French Guiana,XAU,3.61361,-53.2042,Euro,EUR,1,1
Andersen Afb,Andersen,Guam,UAM,13.583953,144.930025,US Dollar,USD,0.9488,1.0541
Mabaruma Airport,Mabaruma,Guyana,USI,8.2,-59.783333,Guyanese Dollar,GYD,0.004809,228.029
Juan Manuel Galvez Intl,Roatan,Honduras,RTB,16.316814,-86.522961,Honduran Lempira,HNL,0.04445,23.5007
La Mesa Intl,San Pedro Sula,Honduras,SAP,15.452639,-87.923556,Honduran Lempira,HNL,0.04445,23.5007
Tela,Tela,Honduras,TEA,15.775864,-87.475847,Honduran Lempira,HNL,0.04445,23.5007
Toncontin Intl,Tegucigalpa,Honduras,TGU,14.060883,-87.217197,Honduran Lempira,HNL,0.04445,23.5007
Utila Airport,Utila,Honduras,UII,16.091667,-86.8875,Honduran Lempira,HNL,0.04445,23.5007
Rijeka,Rijeka,Croatia,RJK,45.216889,14.570267,Croatian Kuna,HRK,0.131,7.6413
Split,Split,Croatia,SPU,43.538944,16.297964,Croatian Kuna,HRK,0.131,7.6413
Zadar,Zadar,Croatia,ZAD,44.108269,15.346697,Croatian Kuna,HRK,0.131,7.6413
Zagreb,Zagreb,Croatia,ZAG,45.742931,16.068778,Croatian Kuna,HRK,0.131,7.6413
Sármellék International Airport,Sármellék,Hungary,SOB,46.686389,17.159056,Hungarian Forint,HUF,0.003285,305.102
Satar Tacik,Ruteng,Indonesia,RTG,-8.597011,120.477061,Indonesian Rupiah,IDR,7.18E-05,13979.7
Maimun Saleh,Sabang,Indonesia,SBG,5.874131,95.339672,Indonesian Rupiah,IDR,7.18E-05,13979.7
Senggeh Airport,Senggeh-Papua Island,Indonesia,SEH,-3.43333,140.817,Indonesian Rupiah,IDR,7.18E-05,13979.7
Dabo,Singkep,Indonesia,SIQ,-0.479189,104.579283,Indonesian Rupiah,IDR,7.18E-05,13979.7
Sampit(Hasan) Airport,Sampit-Borneo Island,Indonesia,SMQ,-2.499194,112.974992,Indonesian Rupiah,IDR,7.18E-05,13979.7
Adi Sumarmo Wiryokusumo,Solo City,Indonesia,SOC,-7.516089,110.756892,Indonesian Rupiah,IDR,7.18E-05,13979.7
Jefman,Sorong,Indonesia,SOQ,-0.926358,131.121194,Indonesian Rupiah,IDR,7.18E-05,13979.7
Susilo Airport,Sintang-Borneo Island,Indonesia,SQG,0.063619,111.473428,Indonesian Rupiah,IDR,7.18E-05,13979.7
Achmad Yani,Semarang,Indonesia,SRG,-6.971447,110.374122,Indonesian Rupiah,IDR,7.18E-05,13979.7
Temindung,Samarinda,Indonesia,SRI,-0.484531,117.157111,Indonesian Rupiah,IDR,7.18E-05,13979.7
Juanda,Surabaya,Indonesia,SUB,-7.379831,112.786858,Indonesian Rupiah,IDR,7.18E-05,13979.7
Sumbawa Besar Airport,Sumbawa Island,Indonesia,SWQ,-8.489039,117.412119,Indonesian Rupiah,IDR,7.18E-05,13979.7
Moses Kilangin,Timika,Indonesia,TIM,-4.528275,136.887375,Indonesian Rupiah,IDR,7.18E-05,13979.7
Warukin Airport,Tanjung-Borneo Island,Indonesia,TJG,-2.21656,115.436,Indonesian Rupiah,IDR,7.18E-05,13979.7
H As Hanandjoeddin,Tanjung Pandan,Indonesia,TJQ,-2.745722,107.754917,Indonesian Rupiah,IDR,7.18E-05,13979.7
Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,TJS,2.83641,117.374,Indonesian Rupiah,IDR,7.18E-05,13979.7
Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,-5.242339,105.178939,Indonesian Rupiah,IDR,7.18E-05,13979.7
Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,-9.409717,119.244494,Indonesian Rupiah,IDR,7.18E-05,13979.7
Kijang,Tanjung Pinang,Indonesia,TNJ,0.922683,104.532311,Indonesian Rupiah,IDR,7.18E-05,13979.7
Juwata,Taraken,Indonesia,TRK,3.326694,117.565569,Indonesian Rupiah,IDR,7.18E-05,13979.7
Sultan Babullah,Ternate,Indonesia,TTE,0.831414,127.381486,Indonesian Rupiah,IDR,7.18E-05,13979.7
Tana Toraja Airport,Toraja,Indonesia,TTR,-3.416667,119.916664,Indonesian Rupiah,IDR,7.18E-05,13979.7
Hasanuddin,Ujung Pandang,Indonesia,UPG,-5.061631,119.554042,Indonesian Rupiah,IDR,7.18E-05,13979.7
Waris Airport,Waris-Papua Island,Indonesia,WAR,-3.22243,140.9790039,Indonesian Rupiah,IDR,7.18E-05,13979.7
Mau Hau,Waingapu,Indonesia,WGP,-9.669217,120.302006,Indonesian Rupiah,IDR,7.18E-05,13979.7
Wamena,Wamena,Indonesia,WMX,-4.102511,138.957372,Indonesian Rupiah,IDR,7.18E-05,13979.7
Raipur,Raipur,India,RPR,21.180406,81.738753,Indian Rupee,INR,0.01511,66.2901
Rourkela,Rourkela,India,RRK,22.25665,84.814567,Indian Rupee,INR,0.01511,66.2901
Shillong Airport,Shillong,India,SHL,25.7036,91.9787,Indian Rupee,INR,0.01511,66.2901
Shimla Airport,Shimla,India,SLV,31.081803,77.067967,Indian Rupee,INR,0.01511,66.2901
Sholapur,Sholapur,India,SSE,17.627958,75.934842,Indian Rupee,INR,0.01511,66.2901
Surat,Surat,India,STV,21.114061,72.741792,Indian Rupee,INR,0.01511,66.2901
Srinagar,Srinagar,India,SXR,33.987139,74.77425,Indian Rupee,INR,0.01511,66.2901
Tezpur Airport,Tezpur,India,TEZ,26.7091,92.7847,Indian Rupee,INR,0.01511,66.2901
Tirupati,Tirupeti,India,TIR,13.632492,79.543256,Indian Rupee,INR,0.01511,66.2901
Satna,Satna,India,TNI,24.562319,80.854933,Indian Rupee,INR,0.01511,66.2901
Thiruvananthapuram Intl,Trivandrum,India,TRV,8.482122,76.920114,Indian Rupee,INR,0.01511,66.2901
Trichy,Tiruchirappalli,India,TRZ,10.765364,78.709722,Indian Rupee,INR,0.01511,66.2901
Udaipur,Udaipur,India,UDR,24.617697,73.8961,Indian Rupee,INR,0.01511,66.2901
Vijayawada,Vijayawada,India,VGA,16.530433,80.796847,Indian Rupee,INR,0.01511,66.2901
Varanasi,Varanasi,India,VNS,25.452358,82.859342,Indian Rupee,INR,0.01511,66.2901
Vishakhapatnam,Vishakhapatnam,India,VTZ,17.721167,83.224483,Indian Rupee,INR,0.01511,66.2901
Yelahanka AFB,Bangalore,India,YLK,13.136,77.607,Indian Rupee,INR,0.01511,66.2901
Shannon,Shannon,Ireland,SNN,52.701978,-8.924817,Euro,EUR,1,1
Sligo,Sligo,Ireland,SXL,54.280214,-8.599206,Euro,EUR,1,1
Waterford,Waterford,Ireland,WAT,52.1872,-7.086964,Euro,EUR,1,1
Rafsanjan Airport,Rafsanjan,Iran,RJN,30.297714,56.051139,Iranian Rial,IRR,3.39E-05,29561.4
Ramsar,Ramsar,Iran,RZR,36.909908,50.679589,Iranian Rial,IRR,3.39E-05,29561.4
Sanandaj,Sanandaj,Iran,SDG,35.245856,47.009247,Iranian Rial,IRR,3.39E-05,29561.4
Sari Dasht E Naz Airport,Dasht-e-naz,Iran,SRY,36.635833,53.193611,Iranian Rial,IRR,3.39E-05,29561.4
Shiraz Shahid Dastghaib Intl,Shiraz,Iran,SYZ,29.539242,52.589786,Iranian Rial,IRR,3.39E-05,29561.4
Tabriz Intl,Tabriz,Iran,TBZ,38.133889,46.235,Iranian Rial,IRR,3.39E-05,29561.4
Mehrabad Intl,Teheran,Iran,THR,35.689167,51.313416,Iranian Rial,IRR,3.39E-05,29561.4
Birjand,Birjand,Iran,XBJ,32.898056,59.266111,Iranian Rial,IRR,3.39E-05,29561.4
Yasuj Airport,Yasuj,Iran,YES,30.700556,51.545,Iranian Rial,IRR,3.39E-05,29561.4
Zahedan Intl,Zahedan,Iran,ZAH,29.475686,60.906189,Iranian Rial,IRR,3.39E-05,29561.4
Chah Bahar,Chah Bahar,Iran,ZBR,25.44335,60.382114,Iranian Rial,IRR,3.39E-05,29561.4
Reykjavik,Reykjavik,Iceland,RKV,64.13,-21.940556,Iceland Krona,ISK,0.006803,147.707
Saudarkrokur,Saudarkrokur,Iceland,SAK,65.731667,-19.572778,Iceland Krona,ISK,0.006803,147.707
Siglufjordur,Siglufjordur,Iceland,SIJ,66.133333,-18.916667,Iceland Krona,ISK,0.006803,147.707
Thorshofn Airport,Thorshofn,Iceland,THO,66.2185,-15.3356,Iceland Krona,ISK,0.006803,147.707
Vestmannaeyjar,Vestmannaeyjar,Iceland,VEY,63.424303,-20.278875,Iceland Krona,ISK,0.006803,147.707
Vopnafjörður Airport,Vopnafjörður,Iceland,VPN,65.7206,-14.8506,Iceland Krona,ISK,0.006803,147.707
Mahanaim I Ben Yaakov,Rosh Pina,Israel,RPN,32.981047,35.571908,Israeli New Shekel,ILS,0.2359,4.2483
Sde Dov,Tel-aviv,Israel,SDV,32.114661,34.782239,Israeli New Shekel,ILS,0.2359,4.2483
Ben Gurion,Tel-aviv,Israel,TLV,32.011389,34.886667,Israeli New Shekel,ILS,0.2359,4.2483
Ovda,Ovda,Israel,VDA,29.94025,34.93585,Israeli New Shekel,ILS,0.2359,4.2483
Rimini,Rimini,Italy,RMI,44.020292,12.611747,Euro,EUR,1,1
Ampugnano,Siena,Italy,SAY,43.256286,11.255036,Euro,EUR,1,1
Lamezia Terme,Lamezia,Italy,SUF,38.905394,16.242269,Euro,EUR,1,1
Grottaglie,Grottaglie,Italy,TAR,40.517514,17.403212,Euro,EUR,1,1
Trapani Birgi,Trapani,Italy,TPS,37.911403,12.487961,Euro,EUR,1,1
San Domino Island Heliport,Tremiti Islands,Italy,TQR,42.1025,15.488,Euro,EUR,1,1
Torino,Torino,Italy,TRN,45.200761,7.649631,Euro,EUR,1,1
Ronchi Dei Legionari,Ronchi De Legionari,Italy,TRS,45.8275,13.472222,Euro,EUR,1,1
Treviso,Treviso,Italy,TSF,45.6484,12.194422,Euro,EUR,1,1
Tortoli,Tortoli,Italy,TTB,39.918761,9.682981,Euro,EUR,1,1
Montichiari,Brescia,Italy,VBS,45.428889,10.330556,Euro,EUR,1,1
Venezia Tessera,Venice,Italy,VCE,45.505278,12.351944,Euro,EUR,1,1
Vicenza,Vicenza,Italy,VIC,45.573411,11.52955,Euro,EUR,1,1
Vieste Heliport,Vieste,Italy,VIF,41.885277,16.176945,Euro,EUR,1,1
Villafranca,Villafranca,Italy,VRN,45.395706,10.888533,Euro,EUR,1,1
Yoron,Yoron,Japan,RNJ,27.043964,128.401517,Japanese Yen,JPY,0.007822,127.877
Sendai,Sendai,Japan,SDJ,38.139722,140.916944,Japanese Yen,JPY,0.007822,127.877
Nakashibetsu,Nakashibetsu,Japan,SHB,43.5775,144.96,Japanese Yen,JPY,0.007822,127.877
Shimojishima,Shimojishima,Japan,SHI,24.826667,125.144722,Japanese Yen,JPY,0.007822,127.877
Nanki Shirahama,Nanki-shirahama,Japan,SHM,33.662222,135.364444,Japanese Yen,JPY,0.007822,127.877
Chitose,Chitose,Japan,SPK,42.794475,141.666447,Japanese Yen,JPY,0.007822,127.877
Shonai Airport,Shonai,Japan,SYO,38.812222,139.787222,Japanese Yen,JPY,0.007822,127.877
Takamatsu,Takamatsu,Japan,TAK,34.214167,134.015556,Japanese Yen,JPY,0.007822,127.877
Tajima Airport,Toyooka,Japan,TJH,35.512778,134.786944,Japanese Yen,JPY,0.007822,127.877
Tokunoshima,Tokunoshima,Japan,TKN,27.836381,128.881253,Japanese Yen,JPY,0.007822,127.877
Tokushima,Tokushima,Japan,TKS,34.132808,134.606639,Japanese Yen,JPY,0.007822,127.877
New Tanegashima,Tanegashima,Japan,TNE,30.605067,130.991231,Japanese Yen,JPY,0.007822,127.877
Toyama,Toyama,Japan,TOY,36.648333,137.1875,Japanese Yen,JPY,0.007822,127.877
Tsushima,Tsushima,Japan,TSJ,34.284889,129.33055,Japanese Yen,JPY,0.007822,127.877
Tottori,Tottori,Japan,TTJ,35.530069,134.166553,Japanese Yen,JPY,0.007822,127.877
All Airports,Tokyo,Japan,TYO,35.689444,139.691667,Japanese Yen,JPY,0.007822,127.877
Yamaguchi Ube,Yamaguchi,Japan,UBJ,33.93,131.278611,Japanese Yen,JPY,0.007822,127.877
Kumejima,Kumejima,Japan,UEO,26.363506,126.713806,Japanese Yen,JPY,0.007822,127.877
Kobe,Kobe,Japan,UKB,34.632778,135.223889,Japanese Yen,JPY,0.007822,127.877
Kyoto,Kyoto,Japan,UKY,35.016667,135.766667,Japanese Yen,JPY,0.007822,127.877
Wakkanai,Wakkanai,Japan,WKJ,45.404167,141.800833,Japanese Yen,JPY,0.007822,127.877
Yonago Kitaro,Miho,Japan,YGJ,35.492222,133.236389,Japanese Yen,JPY,0.007822,127.877
Aktau,Aktau,Kazakhstan,SCO,43.86005,51.091978,Kazakhstan Tenge,KZT,0.005179,199.139
Taldykorgan Airport,Taldykorgan,Kazakhstan,TDK,45.016667,78.366667,Kazakhstan Tenge,KZT,0.005179,199.139
Astana Intl,Tselinograd,Kazakhstan,TSE,51.022222,71.466944,Kazakhstan Tenge,KZT,0.005179,199.139
Ust Kamenogorsk Airport,Ust Kamenogorsk,Kazakhstan,UKK,50.0366,82.4942,Kazakhstan Tenge,KZT,0.005179,199.139
Uralsk,Uralsk,Kazakhstan,URA,51.150833,51.543056,Kazakhstan Tenge,KZT,0.005179,199.139
Samburu South Airport,Samburu South,Kenya,UAS,0.530583,37.5342,Kenyan Shilling,KES,0.01051,98.8745
Ukunda Airport,Ukunda,Kenya,UKA,-4.29694,39.5714,Kenyan Shilling,KES,0.01051,98.8745
Nairobi Wilson,Nairobi,Kenya,WIL,-1.321719,36.814833,Kenyan Shilling,KES,0.01051,98.8745
Wajir,Wajir,Kenya,WJR,1.733239,40.091606,Kenyan Shilling,KES,0.01051,98.8745
Tabiteuea North,Tabiteuea North,Kiribati,TBF,-1.224469,174.775614,Australian Dollar,AUD,0.7253,1.3791
Tamana Airport,Tamana,Kiribati,TMN,-2.5,175.983333,Australian Dollar,AUD,0.7253,1.3791
Bonriki Intl,Tarawa,Kiribati,TRW,1.381636,173.147036,Australian Dollar,AUD,0.7253,1.3791
Tabiteuea South Airport,Tabiteuea,Kiribati,TSU,-1.35,174.8,Australian Dollar,AUD,0.7253,1.3791
Robert L Bradshaw,Basse Terre,Saint Kitts and Nevis,SKB,17.311194,-62.718667,East Caribbean Dollar,XCD,0.353,2.8638
Yeosu,Yeosu,South Korea,RSU,34.842328,127.61685,South-Korean Won,KRW,0.0008381,1196.31
Gimpo International Airpot,Seoul,South Korea,SEL,37.558311,126.790586,South-Korean Won,KRW,0.0008381,1196.31
Sokcho,Sokch'o,South Korea,SHO,38.142614,128.598556,South-Korean Won,KRW,0.0008381,1196.31
Seoul Ab,Seoul East,South Korea,SSN,37.445833,127.113889,South-Korean Won,KRW,0.0008381,1196.31
Daegu Ab,Taegu,South Korea,TAE,35.894108,128.658856,South-Korean Won,KRW,0.0008381,1196.31
Ulsan,Ulsan,South Korea,USN,35.593494,129.351722,South-Korean Won,KRW,0.0008381,1196.31
Wonju Airport,Wonju,South Korea,WJU,37.438081,127.960383,South-Korean Won,KRW,0.0008381,1196.31
Yecheon,Yechon,South Korea,YEC,36.631933,128.35485,South-Korean Won,KRW,0.0008381,1196.31
Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,38.061311,128.669164,South-Korean Won,KRW,0.0008381,1196.31
Saravane Airport,Saravane,Laos,VNA,15.709444,106.411667,Lao Kip,LAK,0.0001189,8778.98
Wattay Intl,Vientiane,Laos,VTE,17.988322,102.563256,Lao Kip,LAK,0.0001189,8778.98
Xieng Khouang,Phon Savan,Laos,XKH,19.449997,103.158333,Lao Kip,LAK,0.0001189,8778.98
Savannakhet,Savannakhet,Laos,ZVK,16.556594,104.759531,Lao Kip,LAK,0.0001189,8778.98
Monrovia Roberts Intl,Monrovia,Liberia,ROB,6.233789,-10.362311,Liberian Dollar,LRD,0.0113,89.596
Sebha,Sebha,Libya,SEB,26.986964,14.472525,Libyan Dinar,LYD,0.7078,1.479
Gardabya Airport,Sirt,Libya,SRX,31.0635,16.595,Libyan Dinar,LYD,0.7078,1.479
Tripoli Intl,Tripoli,Libya,TIP,32.663544,13.159011,Libyan Dinar,LYD,0.7078,1.479
Gamal Abdel Nasser Airport,Tobruk,Libya,TOB,31.861,23.907,Libyan Dinar,LYD,0.7078,1.479
George F L Charles,Castries,Saint Lucia,SLU,14.020228,-60.992936,East Caribbean Dollar,XCD,0.353,2.8638
Hewanorra Intl,Hewandorra,Saint Lucia,UVF,13.733194,-60.952597,East Caribbean Dollar,XCD,0.353,2.8638
Colombo Ratmalana,Colombo,Sri Lanka,RML,6.821994,79.886208,Sri Lanka Rupee,LKR,0.00729,144.213
China Bay,Trinciomalee,Sri Lanka,TRR,8.538514,81.181853,Sri Lanka Rupee,LKR,0.00729,144.213
Wirawila Airport,Wirawila,Sri Lanka,WRZ,6.254494,81.235189,Sri Lanka Rupee,LKR,0.00729,144.213
Siauliai Intl,Siauliai,Lithuania,SQQ,55.893886,23.394975,Euro,EUR,1,1
Vilnius Intl,Vilnius,Lithuania,VNO,54.634133,25.285767,Euro,EUR,1,1
Ventspils International Airport,Ventspils,Latvia,VTS,57.357778,21.544167,Euro,EUR,1,1
Macau Ferry Pier,Macau,Macau,XZM,22.197075,113.558911,Macau Pataca,MOP,0.1209,8.6726
Ibn Batouta,Tanger,Morocco,TNG,35.726917,-5.916889,Moroccan Dirham,MAD,0.09493,10.7714
Plage Blanche,Tan Tan,Morocco,TTA,28.448194,-11.161347,Moroccan Dirham,MAD,0.09493,10.7714
Saniat Rmel,Tetouan,Morocco,TTU,35.594333,-5.320019,Moroccan Dirham,MAD,0.09493,10.7714
Farafangana,Farafangana,Madagascar,RVA,-22.805286,47.820614,Malagasy Ariary,MGA,0.000319,3235.59
Sainte Marie,Sainte Marie,Madagascar,SMS,-17.093889,49.815834,Malagasy Ariary,MGA,0.000319,3235.59
Sambava,Sambava,Madagascar,SVB,-14.278611,50.174721,Malagasy Ariary,MGA,0.000319,3235.59
Toliara,Toliara,Madagascar,TLE,-23.383369,43.728453,Malagasy Ariary,MGA,0.000319,3235.59
Toamasina,Toamasina,Madagascar,TMM,-18.109517,49.392536,Malagasy Ariary,MGA,0.000319,3235.59
Ivato,Antananarivo,Madagascar,TNR,-18.79695,47.478806,Malagasy Ariary,MGA,0.000319,3235.59
Tsaratanana Airport,Tsaratanana,Madagascar,TTS,-16.75,47.617,Malagasy Ariary,MGA,0.000319,3235.59
Morafenobe Airport,Morafenobe,Madagascar,TVA,-17.85,44.917,Malagasy Ariary,MGA,0.000319,3235.59
Vohimarina,Vohemar,Madagascar,VOH,-13.375834,50.002777,Malagasy Ariary,MGA,0.000319,3235.59
Ambalabe,Antsohihy,Madagascar,WAI,-14.89875,47.993894,Malagasy Ariary,MGA,0.000319,3235.59
Ambatondrazaka Airport,Ambatondrazaka,Madagascar,WAM,-17.8,48.433,Malagasy Ariary,MGA,0.000319,3235.59
Antsalova Airport,Antsalova,Madagascar,WAQ,-18.7,44.617,Malagasy Ariary,MGA,0.000319,3235.59
Fianarantsoa,Fianarantsoa,Madagascar,WFI,-21.441558,47.111736,Malagasy Ariary,MGA,0.000319,3235.59
Mandritsara Airport,Mandritsara,Madagascar,WMA,-15.817,48.833,Malagasy Ariary,MGA,0.000319,3235.59
Maroantsetra,Maroantsetra,Madagascar,WMN,-15.436666,49.688332,Malagasy Ariary,MGA,0.000319,3235.59
Mampikony Airport,Mampikony,Madagascar,WMP,-16.049,47.622,Malagasy Ariary,MGA,0.000319,3235.59
Avaratra,Mananara,Madagascar,WMR,-16.1639,49.773753,Malagasy Ariary,MGA,0.000319,3235.59
Port Bergé Airport,Port Bergé,Madagascar,WPB,-15.583,47.617,Malagasy Ariary,MGA,0.000319,3235.59
Tambohorano Airport,Tambohorano,Madagascar,WTA,-17.4761,43.9728,Malagasy Ariary,MGA,0.000319,3235.59
Tsiroanomandidy Airport,Tsiroanomandidy,Madagascar,WTS,-18.75,46.05,Malagasy Ariary,MGA,0.000319,3235.59
Manakara,Manakara,Madagascar,WVK,-22.119722,48.021667,Malagasy Ariary,MGA,0.000319,3235.59
Miandrivazo,Miandrivazo,Madagascar,ZVA,-19.562778,45.450832,Malagasy Ariary,MGA,0.000319,3235.59
Andapa,Andapa,Madagascar,ZWA,-14.651667,49.620556,Malagasy Ariary,MGA,0.000319,3235.59
Maamigili Airport,Maamigili,Maldives,VAM,3.4702,72.8344,Maldive Rufiyaa,MVR,0.06342,16.3416
